paper,section,original_url,normalized_url,domain,extension,heuristica_1_matched,heuristica_1_score,heuristica_1_reason,heuristica_1_direct_extension,heuristica_1_candidate_dataset_links,heuristica_1_external_candidate_links_not_used,heuristica_1_page_context,heuristica_1_is_json_response,heuristica_2_matched,heuristica_2_score,heuristica_2_reason,heuristica_2_content_type,heuristica_2_content_disposition,heuristica_2_final_url,heuristica_2_final_extension,heuristica_2_signals,heuristica_3_matched,heuristica_3_score,heuristica_3_reason,heuristica_3_json_path,heuristica_3_dataset_like_url_count,heuristica_3_sample_dataset_like_urls,heuristica_3_dataset_name_count,heuristica_3_matched_dataset_name,heuristica_3_sample_dataset_names,heuristica_3_signals,heuristica_4_used,heuristica_4_matched,heuristica_4_confidence,heuristica_4_category,heuristica_4_reason,heuristica_4_evidence,heuristica_4_risk_of_false_positive,heuristica_4_signals,total_score,label,decision_reason
1512.02595v1.pdf,body,http://commoncrawl.org,http://commoncrawl.org,commoncrawl.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""benchmark"", ""corpus"", ""database"", ""dataset""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://commoncrawl.org/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1512.02595v1.dataset.json,0,[],22,,"[""CHiME 2015 \\ndevelopment datasets"", ""CHiME 2015 development datasets"", ""Chinese \\ncharacter set"", ""Chinese character set"", ""English (3,600 hours"", ""English dataset"", ""Fisher corpora"", ""LDC catalog"", ""LibriSpeech corpus"", ""LibriSpeech dataset"", ""Mandarin (1,400 hours) datasets"", ""Mandarin dataset"", ""Mandarin datasets"", ""Noisy development sets"", ""Regular"", ""Switchboard"", ""VoxForge data"", ""Wall Street Journal (WSJ"", ""Wall Street Journal (WSJ) corpus"", ""Wall Street Journal \\n(WSJ) corpus""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1606.05250v3.pdf,abstract,https://stanford-qa.com,https://stanford-qa.com,stanford-qa.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://stanford-qa.com/,,has_content_length,True,4,dataset_json_confirms_current_url,pdfs\1606.05250v3.dataset.json,0,[],24,Stanford CoreNLP,"[""ImageNet"", ""MCTest"", ""Penn Treebank"", ""SQuAD's devel- opment and test sets"", ""SQuAD's devel-\\nopment and test sets"", ""Stan- ford Question Answering Dataset"", ""Stan-\\nford Question Answering Dataset"", ""Stanford CoreNLP"", ""Stanford Question An- swering Dataset"", ""Stanford Question An-\\nswering Dataset"", ""Stanford Question Answer- ing Dataset (SQuAD"", ""Stanford Question Answer-\\ning Dataset (SQuAD"", ""WikiQA \\ndataset"", ""WikiQA dataset"", ""develop- ment"", ""develop- ment set"", ""develop-\\nment"", ""develop-\\nment set"", ""edit distance"", ""metrics""]",dataset_name_from_json_appears_in_input_url,False,False,0.0,not_used,disabled_or_not_needed,[],,,4,dataset,heuristica_3
1606.05250v3.pdf,body,https://worksheets.codalab.org/worksheets/0xd53d03a48ef64b329c16b9baf0f99b0c/.Figure,https://worksheets.codalab.org/worksheets/0xd53d03a48ef64b329c16b9baf0f99b0c,worksheets.codalab.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,"inline; filename=""index.html""",https://worksheets.codalab.org/worksheets/0xd53d03a48ef64b329c16b9baf0f99b0c,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\1606.05250v3.dataset.json,0,[],24,,"[""ImageNet"", ""MCTest"", ""Penn Treebank"", ""SQuAD's devel- opment and test sets"", ""SQuAD's devel-\\nopment and test sets"", ""Stan- ford Question Answering Dataset"", ""Stan-\\nford Question Answering Dataset"", ""Stanford CoreNLP"", ""Stanford Question An- swering Dataset"", ""Stanford Question An-\\nswering Dataset"", ""Stanford Question Answer- ing Dataset (SQuAD"", ""Stanford Question Answer-\\ning Dataset (SQuAD"", ""WikiQA \\ndataset"", ""WikiQA dataset"", ""develop- ment"", ""develop- ment set"", ""develop-\\nment"", ""develop-\\nment set"", ""edit distance"", ""metrics""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05373v2.pdf,target,http://www.nist.gov/srd/upload/nistsd19.pdf,http://nist.gov/srd/upload/nistsd19.pdf,nist.gov,.pdf,False,0,no_relevant_dataset_download_link_found_in_page,.pdf,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,application/pdf,,https://www.nist.gov/system/files/documents/srd/nistsd19.pdf,.pdf,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05373v2.dataset.json,0,[],46,,"[""By Class \\ndataset"", ""By Class \\ndatasets"", ""By Merge \\ndataset"", ""By Merge hierarchies"", ""EMNIST Balanced dataset"", ""EMNIST By Class"", ""EMNIST By Class dataset"", ""EMNIST By Class datasets"", ""EMNIST By Merge"", ""EMNIST By Merge dataset"", ""EMNIST By Merge datasets"", ""EMNIST Digits"", ""EMNIST Digits \\ndataset"", ""EMNIST Digits dataset"", ""EMNIST Letter Dataset"", ""EMNIST Letters \\ndataset"", ""EMNIST Letters dataset"", ""EMNIST MNIST"", ""EMNIST MNIST dataset"", ""EMNIST MNIST datasets""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05373v2.pdf,target,http://portal.acm.org/citation.cfm?doid=1141277.1141468,http://portal.acm.org/citation.cfm?doid=1141277.1141468,portal.acm.org,.cfm,False,0,no_relevant_dataset_download_link_found_in_page,.cfm,[],[],"{""matched"": true, ""score"": 4, ""text_context"": {""matched"": true, ""score"": 4, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""available"", ""database"", ""download"", ""downloadable"", ""downloads"", ""features""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.1145/1141277.1141468,.1141468,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05373v2.dataset.json,0,[],46,,"[""By Class \\ndataset"", ""By Class \\ndatasets"", ""By Merge \\ndataset"", ""By Merge hierarchies"", ""EMNIST Balanced dataset"", ""EMNIST By Class"", ""EMNIST By Class dataset"", ""EMNIST By Class datasets"", ""EMNIST By Merge"", ""EMNIST By Merge dataset"", ""EMNIST By Merge datasets"", ""EMNIST Digits"", ""EMNIST Digits \\ndataset"", ""EMNIST Digits dataset"", ""EMNIST Letter Dataset"", ""EMNIST Letters \\ndataset"", ""EMNIST Letters dataset"", ""EMNIST MNIST"", ""EMNIST MNIST dataset"", ""EMNIST MNIST datasets""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05373v2.pdf,body,https://www.westernsydney.edu.au/bens/home/reproducible,https://westernsydney.edu.au/bens/home/reproducible,westernsydney.edu.au,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""available""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://www.westernsydney.edu.au/bens/home/reproducible,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05373v2.dataset.json,0,[],46,,"[""By Class \\ndataset"", ""By Class \\ndatasets"", ""By Merge \\ndataset"", ""By Merge hierarchies"", ""EMNIST Balanced dataset"", ""EMNIST By Class"", ""EMNIST By Class dataset"", ""EMNIST By Class datasets"", ""EMNIST By Merge"", ""EMNIST By Merge dataset"", ""EMNIST By Merge datasets"", ""EMNIST Digits"", ""EMNIST Digits \\ndataset"", ""EMNIST Digits dataset"", ""EMNIST Letter Dataset"", ""EMNIST Letters \\ndataset"", ""EMNIST Letters dataset"", ""EMNIST MNIST"", ""EMNIST MNIST dataset"", ""EMNIST MNIST datasets""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05747v2.pdf,target,http://dx.doi.org/10.1109/TMI.2015.2476509,https://doi.org/10.1109/TMI.2015.2476509,doi.org,.2476509,False,0,no_relevant_dataset_download_link_found_in_page,.2476509,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://ieeexplore.ieee.org/document/7243333/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05747v2.dataset.json,0,[],16,,"[""Conference \\nproceedings"", ""Conference proceedings"", ""IEEE Transaction on Medical Imaging"", ""IEEE Transaction on \\nMedical Imaging"", ""ImageNet"", ""ImageNet bench- mark"", ""ImageNet bench-\\nmark"", ""Long Short Term Memory"", ""PubMed"", ""U-Net layout"", ""conference proceedings"", ""edge information"", ""features"", ""papers"", ""pulmonary nodules"", ""references""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05747v2.pdf,body,https://github.com/Lasagne/Lasagne,https://github.com/Lasagne/Lasagne,github.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 3, ""text_context"": {""matched"": false, ""score"": 3, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""available"", ""features"", ""training data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://github.com/Lasagne/Lasagne,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05747v2.dataset.json,0,[],16,,"[""Conference \\nproceedings"", ""Conference proceedings"", ""IEEE Transaction on Medical Imaging"", ""IEEE Transaction on \\nMedical Imaging"", ""ImageNet"", ""ImageNet bench- mark"", ""ImageNet bench-\\nmark"", ""Long Short Term Memory"", ""PubMed"", ""U-Net layout"", ""conference proceedings"", ""edge information"", ""features"", ""papers"", ""pulmonary nodules"", ""references""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1702.05747v2.pdf,body,www.grand-challenge.org.BrainDNNs,https://grand-challenge.org,grand-challenge.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""annotation"", ""annotations"", ""available"", ""benchmark"", ""data set"", ""data sets"", ""dataset"", ""features"", ""training data"", ""validation data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://grand-challenge.org/,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1702.05747v2.dataset.json,0,[],16,,"[""Conference \\nproceedings"", ""Conference proceedings"", ""IEEE Transaction on Medical Imaging"", ""IEEE Transaction on \\nMedical Imaging"", ""ImageNet"", ""ImageNet bench- mark"", ""ImageNet bench-\\nmark"", ""Long Short Term Memory"", ""PubMed"", ""U-Net layout"", ""conference proceedings"", ""edge information"", ""features"", ""papers"", ""pulmonary nodules"", ""references""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1706.03762v7.pdf,body,https://github.com/tensorflow/tensor2tensor.Input-Input,https://github.com/tensorflow/tensor2tensor,github.com,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": true, ""score"": 5, ""text_context"": {""matched"": true, ""score"": 5, ""signals"": [""page_has_dataset_terms"", ""page_has_download_terms""], ""matched_terms"": [""access"", ""available"", ""corpus"", ""dataset"", ""datasets"", ""download"", ""downloads"", ""features"", ""test data""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://github.com/tensorflow/tensor2tensor,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1706.03762v7.dataset.json,0,[],9,,"[""English-to-French translation"", ""English-to-German"", ""Penn Treebank"", ""Section 22 development set"", ""WMT 2014 English-French dataset"", ""WMT 2014 English-German dataset"", ""WMT \\n2014 English-French dataset"", ""WSJ training set"", ""models""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1706.08612v2.pdf,body,http://www.robots.ox.ac.uk/,http://robots.ox.ac.uk/,robots.ox.ac.uk,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,http://robots.ox.ac.uk/,,has_content_length,False,0,dataset_json_does_not_confirm_current_url,pdfs\1706.08612v2.dataset.json,0,[],17,,"[""CTIMIT"", ""Facial \\nlandmark positions"", ""Facial landmark positions"", ""Freebase knowledge graph"", ""ICSI Meeting Corpus Meetings"", ""ImageNet"", ""Internet Movie Data Base (IMDB"", ""MIT Mobile Mobile Devices"", ""MatConvNet"", ""NIST \\nSRE12"", ""NTIMIT"", ""Speakers in the Wild (SITW) dataset"", ""VoxCeleb"", ""VoxCeleb dataset"", ""metrics"", ""shot boundaries"", ""voxceleb""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1707.02919v2.pdf,target,https://doi.org/10.3115/1119176.1119199,https://doi.org/10.3115/1119176.1119199,doi.org,.1119199,False,0,no_relevant_dataset_download_link_found_in_page,.1119199,[],[],"{""matched"": false, ""score"": 0, ""text_context"": {""matched"": false, ""score"": 0, ""signals"": [], ""matched_terms"": [], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,https://dl.acm.org/doi/10.3115/1119176.1119199,.1119199,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1707.02919v2.dataset.json,0,[],7,,"[""BOW toolkit"", ""GeneRIF data- base"", ""GeneRIF data-\\nbase"", ""Pharmacogenomics Knowledge Base"", ""Pharmacogenomics Knowledge \\nBase"", ""PubMed \\nabstracts"", ""PubMed abstracts""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1707.02919v2.pdf,target,https://www.emc.com/collateral/analyst-reports/idc-the-digital-universe-in-2020.pdf,https://emc.com/collateral/analyst-reports/idc-the-digital-universe-in-2020.pdf,emc.com,.pdf,False,0,page_download_error,.pdf,[],[],{},,False,0,http_error,,,,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1707.02919v2.dataset.json,0,[],7,,"[""BOW toolkit"", ""GeneRIF data- base"", ""GeneRIF data-\\nbase"", ""Pharmacogenomics Knowledge Base"", ""Pharmacogenomics Knowledge \\nBase"", ""PubMed \\nabstracts"", ""PubMed abstracts""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1707.02919v2.pdf,body,http://www.lemurproject.org/The,http://lemurproject.org/The,lemurproject.org,,False,0,no_relevant_dataset_download_link_found_in_page,,[],[],"{""matched"": false, ""score"": 1, ""text_context"": {""matched"": false, ""score"": 1, ""signals"": [""page_has_download_terms""], ""matched_terms"": [""access""], ""local_context_samples"": []}, ""json_context"": {""matched"": false, ""score"": 0, ""signals"": []}, ""ai_context"": {""used"": false, ""matched"": false, ""label"": """", ""score"": 0.0, ""reason"": ""disabled""}}",False,False,0,no_http_metadata_dataset_signal,text/html,,http://lemurproject.org/The,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1707.02919v2.dataset.json,0,[],7,,"[""BOW toolkit"", ""GeneRIF data- base"", ""GeneRIF data-\\nbase"", ""Pharmacogenomics Knowledge Base"", ""Pharmacogenomics Knowledge \\nBase"", ""PubMed \\nabstracts"", ""PubMed abstracts""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
1707.02919v2.pdf,body,http://www.crisp-dm.org/http://en.wikipedia.org/wiki/Statistics,http://crisp-dm.org/http:/en.wikipedia.org/wiki/Statistics,crisp-dm.org,,False,0,page_download_error,,[],[],{},,False,0,http_error,,,,,,False,0,dataset_json_does_not_confirm_current_url,pdfs\1707.02919v2.dataset.json,0,[],7,,"[""BOW toolkit"", ""GeneRIF data- base"", ""GeneRIF data-\\nbase"", ""Pharmacogenomics Knowledge Base"", ""Pharmacogenomics Knowledge \\nBase"", ""PubMed \\nabstracts"", ""PubMed abstracts""]",,False,False,0.0,not_used,disabled_or_not_needed,[],,,0,not_dataset,no_heuristic_matched
